nl,code
"Use sessionmaker ( ) to create a DBSession class ( where the bind parameter is $engine$ database connection ) . Instantiate the Session, and then set the SQL statement: Query all the columns in the jihemei, execute SQL to get all the data, close the database connection, and return all the execution results.","public List getItem ( DataSource engine ) { JdbcTemplate session = new JdbcTemplate ( engine ) ; List items = session . query ( "" select * from jihemei "" , new BeanPropertyRowMapper ( List . class ) ) ; return items ; }"
"connect to the database according to $engine$. Set the SQL ( query all fruit data in the table_name where fileds is $fileds$ ) , execute the SQL and return the query results.","public List queryTime ( DataSource engine , String fileds ) { JdbcTemplate conn = new JdbcTemplate ( engine ) ; List mytime = conn . query ( "" select fruit from table_name where fileds = ? "" , new Object [ ] { fileds } , new BeanPropertyRowMapper ( List . class ) ) ; return mytime ; }"
"If the request method is ""POST"", use $conn$ to execute SQL ( query all columns in the users table based on $username$ ) and get the first row of data. If the query result is not empty, return the rendered ""register.html"" page; otherwise, return the rendered ""login.html"" page.","public Object register ( HttpRequest request , JdbcTemplate conn , String username ) { if ( request . getMethod ( ) . equals ( "" POST "" ) ) { List guoes = conn . query ( "" select * from users where username = ? "" , new Object [ ] { username } , new BeanPropertyRowMapper ( List . class ) ) ; if ( guoes . isEmpty ( ) ) { return "" login.html "" ; } else { return "" register.html "" ; } } else { return "" login.html "" ; } }"
"connect to the database through $engine$, then execute the SQL ( get the city column in the drinkers table based on $state$ ) and get all the data. Use for loop to convert each item of the query results into dictionary type and finally return the contents of dictionary.","public List selectValue ( DataSource engine , String state ) { JdbcTemplate con = new JdbcTemplate ( engine ) ; List results = con . query ( "" select city from drinkers where state = ? "" , new Object [ ] { state } , new BeanPropertyRowMapper ( List . class ) ) ; return results ; }"
Use $conn$ to execute the SQL ( query the flights_table table for origin information based on $durations$ and $destinations$ ) and get all the data. Use for loop to store the 0th element of each item of the query result in list and return.,"public List selectReader ( JdbcTemplate conn , String durations , String destinations ) { List origin = conn . query ( "" select origin from flights_table where durations = ? and destinations = ? "" , new Object [ ] { durations , destinations } , new BeanPropertyRowMapper ( List . class ) ) ; List origins = new ArrayList ( ) ; for ( Object i : origin ) { origins . add ( JSONObject . parseObject ( i . toString ( ) ) . get ( 0 ) ) ; } return origins ; }"
"Use $conn$ to execute SQL ( query all columns in the supporters table based on $nonprofit_id$ ) , get the first row of data, open 'campaigns.json' in a writable manner, and write the query results to the file in json format.","public List dumpCampaignToLocalJson ( JdbcTemplate conn , String nonprofit_id ) { List mons = conn . query ( "" select * from supporters where nonprofit_id = ? "" , new Object [ ] { nonprofit_id } , new BeanPropertyRowMapper ( List . class ) ) ; return mons ; }"
"Use $conn$ to get the cursor and use the cursor to execute SQL ( query the fips in the base_counts table ) and get all the data. Finally, return the query results.","public List getDist ( JdbcTemplate conn ) { List values = conn . query ( "" select fips from base_counts "" , new BeanPropertyRowMapper ( List . class ) ) ; return values ; }"
"Use $conn$ to execute SQL ( query all columns in the users table based on $userid$ and $email$ ) . If the obtained number of data row is 0, return the rendered success.html, otherwise return the rendered error.html.","public String user ( JdbcTemplate conn , String userid , String email ) { List rec = conn . query ( "" select * from users where userid = ? and email = ? "" , new Object [ ] { userid , email } , new BeanPropertyRowMapper ( List . class ) ) ; if ( rec . isEmpty ( ) ) { return "" success.html "" ; } else { return "" error.html "" ; } }"
"If the request module sends the request as post, execute the SQL using $conn$ ( get all the users in ideas_table where the title is $title$ and content is $content$ ) . If the query results are empty, 'login_page' is returned using redirect and url_for.","public Object createIdeaPage ( HttpRequest request , JdbcTemplate conn , String title , String content , Model model ) { if ( request . getMethod ( ) . equals ( "" POST "" ) ) { List user_result = conn . query ( "" select user from ideas_table where title = ? and content = ? "" , new Object [ ] { title , content } , new BeanPropertyRowMapper ( List . class ) ) ; if ( user_result . isEmpty ( ) ) { return "" login_page "" ; } else { return null ; } } else { return null ; } }"
"If the requested method is GET, return the rendered index.html, otherwise use $conn$ to execute the SQL ( get all columns in the books table based on $isbn$ ) and get all the data. Finally return the rendered matches.html, where the matches parameter is the query result.","public Object index ( HttpRequest request , JdbcTemplate conn , String isbn , Model model ) { if ( request . getMethod ( ) . equals ( "" POST "" ) ) { List matches = conn . query ( "" select * from books where isbn = ? "" , new Object [ ] { isbn } , new BeanPropertyRowMapper ( List . class ) ) ; if ( matches . isEmpty ( ) ) { return "" login_page "" ; } else { model . addAttribute ( "" matches "" , matches ) ; return "" index.html "" ; } } else { return "" login_page "" ; } }"
"Set SQL ( get the password column in the members table where user_name is $name$ and id is $id$ ) , and use $db$ execute the SQL statement. If the first piece of data obtained is None, return Error; otherwise, return Correct.","public String getPwd ( JdbcTemplate db , String name , String id ) { List rows = db . query ( "" select password from members where user_name = ? and id = ? "" , new Object [ ] { name , id } , new BeanPropertyRowMapper ( List . class ) ) ; if ( rows . isEmpty ( ) ) { return "" Error "" ; } else { return "" Correct "" ; } }"
"Use $conn$ to execute SQL ( query the id in the t table based on $x$ and $y$ ) and get the first piece of data. Finally, return the query results directly.","public List testKey ( JdbcTemplate conn , String x , String y ) { List id = conn . query ( "" select id from t where x = ? and y = ? "" , new Object [ ] { x , y } , new BeanPropertyRowMapper ( List . class ) ) ; return id ; }"
"Use $engine$ to get the database connection and execute SQL ( query all columns in the clock table based on $documents$ ) , get all the data, insert the data one by one into a list, and print the list.","public void select1 ( DataSource engine , String documents ) { JdbcTemplate con = new JdbcTemplate ( engine ) ; List data = con . query ( "" select * from clock where documents = ? "" , new BeanPropertyRowMapper ( List . class ) ) ; List time = new ArrayList ( ) ; for ( Object i : data ) { time . add ( i ) ; } System . out . println ( time ) ; }"
"If the request method is GET, execute the SQL using $conn$ ( GET all the columns in the books table where isbn is $isbn$ ) and GET all the data. Return the rendered libros.html page, where the book_detail parameter is the query result.","public Object selectBook ( HttpRequest request , JdbcTemplate conn , String isbn , Model model ) { if ( request . getMethod ( ) . equals ( "" POST "" ) ) { List isbn_books = conn . query ( "" select * from books where isbn = ? "" , new Object [ ] { isbn } , new BeanPropertyRowMapper ( List . class ) ) ; model . addAttribute ( "" book_detail "" , isbn_books ) ; return "" libros.html "" ; } else { return null ; } }"
"Create a cursor with $connection$, execute SQL ( query the title column in the call_list table based on $id$ ) , get all the query results, close the connection, and return the query results.","public List getArticle ( JdbcTemplate connection , String id ) { List flash = connection . query ( "" select title from call_list where id = ? "" , new Object [ ] { id } , new BeanPropertyRowMapper ( List . class ) ) ; return flash ; }"
"Use $conn$ to get a cursor and execute SQL ( query all columns in the catagory table based on $id$ ) and get all the query results. Use for loop to traverse all the obtained query results, output the 0th element of each piece of data, and return the query results.","public List importCat ( JdbcTemplate conn , String id ) { List cari = conn . query ( "" select * from catagory where id = ? "" , new Object [ ] { id } , new BeanPropertyRowMapper ( List . class ) ) ; for ( Object record : cari ) { System . out . println ( JSONObject . parseObject ( record . toString ( ) ) . get ( 0 ) ) ; } return cari ; }"
"Use $conn$ to execute SQL ( get all columns in nhdz based on $username$ ) and get all the data, print the query result, and finally return the obtained result.","public List processItem ( JdbcTemplate conn , String username ) { List res = conn . query ( "" select * from nhdz where username = ? "" , new Object [ ] { username } , new BeanPropertyRowMapper ( List . class ) ) ; System . out . println ( res ) ; return res ; }"
"Get the database engine through $host$ where the parameter of client_encoding is 'utf8', and establish a connection. Set up sql ( query all columns in the query table based on $postgresql$ and $client$ ) , execute the SQL statement and get all the data, close the connection, and return the oth query data if there is query result; otherwise, return None.","public List executeQuery2 ( DataSource host , String postgresql , String client ) { JdbcTemplate conn = new JdbcTemplate ( host ) ; List results = conn . query ( "" select * from query where postgresql = ? and client = ? "" , new Object [ ] { postgresql , client } , new BeanPropertyRowMapper ( List . class ) ) ; if ( results . isEmpty ( ) ) { return null ; } else { return results ; } }"
"Use $conn$ to execute SQL ( query all columns in the users table ) . Close the connection after getting all the query results. Finally, return the query result.","public List task ( JdbcTemplate conn ) { List result = conn . query ( "" select * from users "" , new BeanPropertyRowMapper ( List . class ) ) ; return result ; }"
Execute the SQL using $db$ ( query all the columns in the books table where isbn is $isbn$ ) and get all the data. Print query results. Return 'details.html' after rendering and passes the query result to the book parameter.,"public String detail ( JdbcTemplate db , String isbn , Model model ) { List book = db . query ( "" select * from books where isbn = ? "" , new Object [ ] { isbn } , new BeanPropertyRowMapper ( List . class ) ) ; model . addAttribute ( "" book "" , book ) ; return "" details.html "" ; }"
"Set up SQL ( all columns in imdb_movies are queried where movietitle is $movietitle$ ) , execute SQL with $conn$ to get all the data and convert it to list, and return list-style query results.","public List pertenece ( JdbcTemplate conn , String movietitle ) { List result = conn . query ( "" select * from imdb_movies where movietitle = ? "" , new Object [ ] { movietitle } , new BeanPropertyRowMapper ( List . class ) ) ; return result ; }"
"Connect to the database using $db$ , execute the SQL statement ( query all FaceVector in the FaceIDStore ) and get all the data. The for loop is used to store the 0th element of each item of the query result as a list and return it.","public List search ( DataSource db ) { JdbcTemplate conn = new JdbcTemplate ( db ) ; List results = conn . query ( "" select facevector from faceidstore "" , new BeanPropertyRowMapper ( List . class ) ) ; List face_vector = new ArrayList ( ) ; for ( Object row : results ) { face_vector . add ( JSONObject . parseObject ( row . toString ( ) ) . get ( 0 ) ) ; } return face_vector ; }"
"If the request module sends the request in the way of post, then execute SQL via $conn$ ( query 'email' in 'users' via $username$ and $password$ ) to get the first piece of data. If the query result is empty, render and return login.html, otherwise return the query result. If the request module sends the request in a way other than post, render and return login.html.","public Object login ( HttpRequest request , JdbcTemplate conn , String username , String password ) { if ( request . getMethod ( ) . equals ( "" POST "" ) ) { List result = conn . query ( "" select email from users where username = ? and password = ? "" , new Object [ ] { username , password } , new BeanPropertyRowMapper ( List . class ) ) ; if ( result . isEmpty ( ) ) { return "" login.html "" ; } else { return result . get ( 0 ) ; } } else { return "" login.html "" ; } }"
Execute the SQL ( query all columns in the flights where flight_id is $id$ ) using $db$ and get the first data. Print each item in the query result using a for loop.,"public void selectTable ( JdbcTemplate db , String id ) { List fs = db . query ( "" select * from flights where flight_id = ? "" , new Object [ ] { id } , new BeanPropertyRowMapper ( List . class ) ) ; for ( Object f : fs ) { System . out . println ( f ) ; } }"
"Execute the SQL using $db$ ( querying the author information in the books table where isbn is $isbn$ ) and get the first data. If the result of the query is None, then 'ERROR' is returned; otherwise, the result of the query is returned.","public Object bookAuthors ( JdbcTemplate db , String isbn ) { List author = db . query ( "" select author from books where isbn = ? "" , new Object [ ] { isbn } , new BeanPropertyRowMapper ( List . class ) ) ; if ( author . isEmpty ( ) ) { return "" Error "" ; } else { return author ; } }"
"Execute the SQL statement ( query all columns from the genres table ) through $db_conn$ to get all the data, convert the execution result to list and return.","public List getGenres ( JdbcTemplate db_conn ) { List db_result = db_conn . query ( "" select * from genres "" , new BeanPropertyRowMapper ( List . class ) ) ; return db_result ; }"
Use $con$ to execute the SQL statement ( query all origin in the flights table ) . Use for loop traversal to query the results and print them.,"public void main ( JdbcTemplate con ) { List flights = con . query ( "" select origin from flights "" , new BeanPropertyRowMapper ( List . class ) ) ; for ( Object flight : flights ) { System . out . println ( flight ) ; } }"
"Connect to the database via $e$, execute the SQL statement ( query all columns in titanic where message is $message$ ) to get all the data and return the query results.","public List get ( DataSource e , String message ) { JdbcTemplate conn = new JdbcTemplate ( e ) ; List list = conn . query ( "" select * from titanic where message = ? "" , new Object [ ] { message } , new BeanPropertyRowMapper ( List . class ) ) ; return list ; }"
"Try to use $connection$ to execute SQL ( get all the columns in the tools table where tool_name is $name$ ) , get all the data, then close the $connection$ connection and return the query result. If an exception occurs during execution, return 'fail'.","public Object getTools ( JdbcTemplate connection , String name ) { try { List results = connection . query ( "" select * from tools where tool_name = ? "" , new Object [ ] { name } , new BeanPropertyRowMapper ( List . class ) ) ; return results ; } catch ( Exception e ) { return "" fail "" ; } }"
"Use $conn$ to execute SQL ( query the value column in the Passenger table according to $flight_id$ ) and get all the query results. If there are query results, return the rendered sucess.html page.","public String putDb ( JdbcTemplate conn , String flight_id ) { List passenger = conn . query ( "" select value from passenger where flight_id = ? "" , new Object [ ] { flight_id } , new BeanPropertyRowMapper ( List . class ) ) ; if ( passenger . isEmpty ( ) ) { return null ; } else { return "" sucess.html "" ; } }"
"Use $conn$ to execute SQL ( query all columns in the books table based on $book_id$ ) and get the first row of data. If the query result is empty, redirect to the 'index' page; otherwise, return the rendered book.html page and set the book parameter to the query result.","public String book ( JdbcTemplate conn , String book_id , Model model ) { List books = conn . query ( "" select * from books where book_id = ? "" , new Object [ ] { book_id } , new BeanPropertyRowMapper ( List . class ) ) ; if ( books . isEmpty ( ) ) { return "" index "" ; } else { model . addAttribute ( "" book "" , books . get ( 0 ) ) ; return "" book.html "" ; } }"
"Get the database engine through $pyhive_test_database$. Try to establish a connection, execute the SQL statement ( query all the columns in the TABLES table based on $one_row$ ) , get all the data, and return the query results. Finally, close all connections.","public List testSwitchDatabase ( DataSource pyhive_test_database , String one_row ) { try { JdbcTemplate connection = new JdbcTemplate ( pyhive_test_database ) ; List res = connection . query ( "" select * from TABLES where one_row = ? "" , new Object [ ] { one_row } , new BeanPropertyRowMapper ( List . class ) ) ; return res ; } finally { return null ; } }"
"Try to use $conn$ to execute SQL ( query the value in $mytable$ based on $username$ ) and get all the data. Finally, return the query result. If a SQLAlchemyError exception occurs, print a specific exception message, exit the program and set the exit code to 1.","public List getPercentile ( JdbcTemplate conn , String username ) { try { List information = conn . query ( "" select value from mytable where username = ? "" , new Object [ ] { username } , new BeanPropertyRowMapper ( List . class ) ) ; return information ; } catch ( Exception e ) { e . printStackTrace ( ) ; return null ; } }"
"Set the SQL statement ( query the newsids column in the Model table through $headline$ ) , execute SQL through $conn$, get all the data, and return it.","public List selectNewsid ( JdbcTemplate conn , String headline ) { List results = conn . query ( "" select newsids from model where headline = ? "" , new Object [ ] { headline } , new BeanPropertyRowMapper ( List . class ) ) ; return results ; }"
"Use the string matching method to set sql ( query the amount of all the information in the exchange_ticker table based on $state$ ) , try to use $conn$ to execute SQL and get the first piece of data, and output this exception if an Exception occurs during execution. Finally, return the 0th character of the 0th piece of data of the query result.","public Object tickerCount ( JdbcTemplate conn , String state ) { Object count = null ; try { List results = conn . query ( "" select count(*) from exchange_ticker where state = ? "" , new Object [ ] { state } , new BeanPropertyRowMapper ( List . class ) ) ; count = JSONObject . parseObject ( results . get ( 0 ) . toString ( ) ) . get ( 0 ) ; } catch ( Exception e ) { e . printStackTrace ( ) ; } return count ; }"
"Get the database engine and establish the connection through $db$. Execute the SQL statement ( query all columns in the Alltypes where State is $State$ ) and get all the data to convert the query results to DataFrame type. Return all the query results after the to_json method of the DataFrame is processed, where the orient parameter is 'records'.","public JSONObject selectData ( DataSource db , String State ) { JdbcTemplate conn = new JdbcTemplate ( db ) ; List data = conn . query ( "" select * from alltypes where state = ? "" , new Object [ ] { State } , new BeanPropertyRowMapper ( List . class ) ) ; JSONObject jsonObject = new JSONObject ( ) ; jsonObject . put ( "" orient "" , "" records "" ) ; jsonObject . put ( "" data "" , data ) ; return jsonObject ; }"
"Try to execute SQL with $conn$ ( get the metalinks column in published based on $identifier$ ) and get all the data. Use dumps to process 'MSG' and query result and return. If not, use dumps to process 'MSG':'Gagal unpublish servis CSW!', and finally return the content processed by dumps.","public JSONObject pycswdel ( JdbcTemplate conn , String identifier ) { JSONObject jsonObject = new JSONObject ( ) ; try { List msg = conn . query ( "" select metalinks from published where identifier = ? "" , new Object [ ] { identifier } , new BeanPropertyRowMapper ( List . class ) ) ; jsonObject . put ( "" Msg "" , msg ) ; } catch ( Exception e ) { jsonObject . put ( "" Msg "" , "" Gagal unpublish servis CSW! "" ) ; } return jsonObject ; }"
"Use $DATABASEURI$ to get the database engine and connect to the database, execute SQL ( get all the columns in the myinsert where name is $name1$ ) and get all the data, and finally return the rendered profile.html with the rows_user parameter as the result of the query.","public String profile ( DataSource DATABASEURI , String name1 , Model model ) { JdbcTemplate con = new JdbcTemplate ( DATABASEURI ) ; List rows_user = con . query ( "" select * from myinsert where name = ? "" , new Object [ ] { name1 } , new BeanPropertyRowMapper ( List . class ) ) ; model . addAttribute ( "" rows_user "" , rows_user ) ; return "" profile.html "" ; }"
"Use $connstr$ to get the database engine and connect to the database, where the echo parameter is True, then execute the SQL ( get the DATABASE in the data_warehouse_admin where name is $name$ ) and get all the data, then make sure the connection is closed, and finally return the query results.","public List selectDb ( DataSource connstr , String name ) { JdbcTemplate engine = new JdbcTemplate ( connstr ) ; List res = engine . query ( "" select DATABASE from data_warehouse_admin where name = ? "" , new Object [ ] { name } , new BeanPropertyRowMapper ( List . class ) ) ; return res ; }"
"Set SQL ( query all columns in playertable where uid is $uid$ ) , execute SQL with $conn$ connection to get all data, render and return 'transactions.html', where the trans parameter is the result of the query.","public String transac ( JdbcTemplate conn , String uid , Model model ) { List result = conn . query ( "" select * from playertable where uid = ? "" , new Object [ ] { uid } , new BeanPropertyRowMapper ( List . class ) ) ; model . addAttribute ( "" trans "" , result ) ; return "" transactions.html "" ; }"
"Use $conn$ to execute SQL ( query all columns in the rows_1 table according to $id$ ) , get all the query results, set the assertion to determine whether the returned result is equal to the empty set, and finally return the query result","public List testFunctions ( JdbcTemplate conn , String id ) { List stmt = conn . query ( "" select * from rows_1 where id = ? "" , new Object [ ] { id } , new BeanPropertyRowMapper ( List . class ) ) ; assert stmt . size ( ) != 0 ; return stmt ; }"
"Use $conn$ to execute SQL ( query the name column in the passengers table according to $flight_id$ ) and get all the query results. If no data is obtained, return the rendered 'error.html'; otherwise, return the rendered' flight.html' page.","public String selectFlight ( JdbcTemplate conn , String flight_id ) { List names_val = conn . query ( "" select name from passengers where flight_id = ? "" , new Object [ ] { flight_id } , new BeanPropertyRowMapper ( List . class ) ) ; if ( names_val . isEmpty ( ) ) { return "" error.html "" ; } else { return "" flight.html "" ; } }"
"Execute the SQL ( query data in the ins00 table when the id is $value$ ) using $db$ and get the first data. Use the for loop to store element 0 for each item in the query result in a list. Finally, we use the join method to convert the list result into a string and return it.","public JSONArray findText ( JdbcTemplate db , String value ) { List text = db . query ( "" select data from ins00 where id = ? "" , new Object [ ] { value } , new BeanPropertyRowMapper ( List . class ) ) ; List result = new ArrayList ( ) ; for ( Object o : text ) { result . add ( JSONObject . parseObject ( o . toString ( ) . toString ( ) ) . get ( 0 ) ) ; } return JSONObject . parseArray ( result . toString ( ) ) ; }"
"Use $conn$ to execute SQL ( get all the columns in the 'table' table according to $stromsonst$ ) , get the first data, and finally return the last element of the query result.","public Object getLastRow ( JdbcTemplate conn , String stromsonst ) { List rows = conn . query ( "" select * from table where stromsonst = ? "" , new Object [ ] { stromsonst } , new BeanPropertyRowMapper ( List . class ) ) ; Object row = rows . get ( - 1 ) ; return row ; }"
"Use the $conn$ connection to execute the SQL statement ( get all the columns in the users table based on $username$ and $password$ ) and get all the data. If the length of the query result is not 0, print the query result; otherwise, return Account does not exist.","public Object user ( JdbcTemplate conn , String username , String password ) { List query = conn . query ( "" select * from users where username = ? and password = ? "" , new Object [ ] { username , password } , new BeanPropertyRowMapper ( List . class ) ) ; if ( query . isEmpty ( ) ) { return "" Account does not exist "" ; } else { System . out . println ( query ) ; return query ; } }"
"Execute the SQL ( get all the columns in the pg_database where dbname is $dbname$ ) with $conn$, get all the data, and return the query results.","public List sqlCheckDatabase ( JdbcTemplate conn , String dbname ) { List res = conn . query ( "" select * from pg_database where dbname = ? "" , new Object [ ] { dbname } , new BeanPropertyRowMapper ( List . class ) ) ; return res ; }"
"Use $engine$ to get cursor, set SQL ( query all information in table_name table based on $key$ ) , execute SQL and get all the query results. Close the connection and return the query results.","public List searchData ( DataSource engine , String key ) { JdbcTemplate cursor = new JdbcTemplate ( engine ) ; List records = cursor . query ( "" select * from table_name where key = ? "" , new Object [ ] { key } , new BeanPropertyRowMapper ( List . class ) ) ; return records ; }"
"Execute SQL with $conn$ ( query all columns in the master table according to $cookies$ ) , get all the query results, print and return the 0th element of the query result.","public Object makeQuery ( JdbcTemplate conn , String cookies ) { List results = conn . query ( "" select * from master where cookies = ? "" , new Object [ ] { cookies } , new BeanPropertyRowMapper ( List . class ) ) ; Object first_row = results . get ( 0 ) ; System . out . println ( first_row ) ; return first_row ; }"
Use $conn$ to execute SQL ( get num column in the mytable table based on $id$ ) and get all the data. Finally set assertion that the length of the query results is 1.,"public void selectNum ( JdbcTemplate conn , String id ) { List rows = conn . query ( "" select num from mytable where id = ? "" , new Object [ ] { id } , new BeanPropertyRowMapper ( List . class ) ) ; assert rows . size ( ) == 1 ; }"
Use $engine$ to connect to the database. Set up the SQL statement ( query all columns in the transactions table based on $bar$ ) and execute the SQL statement to get all the data. Convert each item of the query result into dict and store it as list and return it.,"public List getLargestSpenders ( DataSource engine , String bar ) { JdbcTemplate con = new JdbcTemplate ( engine ) ; List results = con . query ( "" select * from transactions where bar = ? "" , new Object [ ] { bar } , new BeanPropertyRowMapper ( List . class ) ) ; return results ; }"
Execute the SQL ( query all columns in the student where username is $name$ ) using $db$ and get the first data. Return if the query result exists.,"public List getStudent ( JdbcTemplate db , String name ) { List res = db . query ( "" select * from student where username = ? "" , new Object [ ] { name } , new BeanPropertyRowMapper ( List . class ) ) ; if ( res . isEmpty ( ) ) { return null ; } else { return res ; } }"
"Use $session$ to execute SQL ( query the country information in the actions table based on $ID$ ) , get all the data, and close $session$. Store the 0th element of each item in the query result into list, use for loop to print each item of data in list, and finally, return the data in list.","public List country ( JdbcTemplate session , String ID ) { List s = session . query ( "" select country from actions where ID = ? "" , new Object [ ] { ID } , new BeanPropertyRowMapper ( List . class ) ) ; List data = new ArrayList ( ) ; for ( Object o : s ) { data . add ( JSONObject . parseObject ( o . toString ( ) ) . get ( 0 ) ) ; } for ( Object x : data ) { System . out . println ( x ) ; } return data ; }"
"Try to execute the following code: Use $db_connect$ to get the connection; use the connection to execute SQL ( query all columns in the ticket table ) ; use the keys of the execution result as a key in the dictionary, each item in the result cursor as value, and finally store the dictionary in list; use jsonify to return the processed dictionary. If an exception occurs, return the {'error': fail} that is processed by jsonify.","public Object dbConnect ( DataSource db_connect ) { try { JdbcTemplate engine = new JdbcTemplate ( db_connect ) ; List result = engine . query ( "" select * from ticket "" , new BeanPropertyRowMapper ( List . class ) ) ; return JSONObject . parseArray ( result . toString ( ) ) ; } catch ( Exception e ) { JSONObject json = new JSONObject ( ) ; json . put ( "" error "" , "" fail "" ) ; return json ; } }"
"Use $conn$ to execute the SQL statement ( query all the columns in the happiness ) to get all the data, convert each item of the obtained data into dict, store it as list, and use jsonify to return the list content.","public JSONObject happynessIndex ( JdbcTemplate conn , String datum ) { List data = conn . query ( "" select * from happiness "" , new BeanPropertyRowMapper ( List . class ) ) ; JSONObject jsonObject = new JSONObject ( ) ; jsonObject . put ( "" data "" , data ) ; return jsonObject ; }"
"Connect to the database according to $engine$. Set the SQL statement ( get the statistics of the ovie_id data from the links table ) , execute the SQL, and get the first piece of data. If the data obtained is not empty, return the query result; otherwise, return 'fail' through logging.error ( ) .","public Object query ( DataSource engine ) { JdbcTemplate conn = new JdbcTemplate ( engine ) ; List count = conn . query ( "" select count(ovie_id) from links "" , new BeanPropertyRowMapper ( List . class ) ) ; if ( count . isEmpty ( ) ) { return "" fail "" ; } else { return count ; } }"
"Set up SQL ( query SQL column in sqlite_master table based on $type$ ) , use $conn$ to execute SQL and get the first piece of data, and return the 0th element of the query result.","public Object getTableSchema ( JdbcTemplate conn , String type ) { List res = conn . query ( "" select sql from sqlite_master where type = ? "" , new Object [ ] { type } , new BeanPropertyRowMapper ( List . class ) ) ; return res . get ( 0 ) ; }"
Use $conn$ to execute SQL ( query the review information in the reviews table based on $user_id$ and $book_id$ ) and get all the data. Pass in the query result as the review parameter and navigate to the book page through url_for and redirect.,"public Object submitReview ( JdbcTemplate conn , String user_id , String book_id , Model model ) { List review = conn . query ( "" select review from reviews where user_id = ? and book_id = ? "" , new Object [ ] { user_id , book_id } , new BeanPropertyRowMapper ( List . class ) ) ; model . addAttribute ( "" review "" , review ) ; return "" book "" ; }"
"Execute SQL through $conn$ ( query the first title data in books based on $isbn$ ) , render and return 'book_select.html', where the title parameter is the query result.","public Object bookSelect ( JdbcTemplate conn , String isbn , Model model ) { List result = conn . query ( "" select title from books where isbn = ? "" , new Object [ ] { isbn } , new BeanPropertyRowMapper ( List . class ) ) ; model . addAttribute ( "" title "" , result ) ; return "" book_select.html "" ; }"
Use $conn$ to execute the SQL ( get the value column in stats_master table based on $id$ ) . Then use for loop to convert each item of the query results into list and finally return the list.,"public List getStatsMaster ( JdbcTemplate conn , String id ) { List result_proxy = conn . query ( "" select value from stats_master where id = ? "" , new Object [ ] { id } , new BeanPropertyRowMapper ( List . class ) ) ; List a = new ArrayList ( ) ; for ( Object r : result_proxy ) { a . add ( r ) ; } return a ; }"
"Execute SQL with $conn$ ( get the user_id column in the query_users table processed by the count method where name is $name$ ) and get the first data, then close the $Conn$ connection and return the query results.","public List testTransactionClose ( JdbcTemplate conn , String name ) { List result = conn . query ( "" select count(user_id) from query_users where name = ? "" , new Object [ ] { name } , new BeanPropertyRowMapper ( List . class ) ) ; return result ; }"
"Use $conn$ to execute the SQL statement ( get all the columns in the books table based on $isbn$ and get the first piece of data. If the query result is empty, return None; if the request module sends the request in a way that renders for post, return book.html, where the book parameter is the query result.","public Object login ( HttpRequest request , JdbcTemplate conn , String isbn , Model model ) { List books = conn . query ( "" select * from books where isbn = ? "" , new Object [ ] { isbn } , new BeanPropertyRowMapper ( List . class ) ) ; if ( books . isEmpty ( ) ) { return null ; } if ( request . getMethod ( ) . equals ( "" POST "" ) ) { model . addAttribute ( "" book "" , books . get ( 0 ) ) ; return "" book.html "" ; } return null ; }"
Set up SQL ( query all columns in orderItem based on $orderId$ ) . Use $conn$ to execute SQL and get all the data. Close the connection and return the query results.,"public List getOrder ( JdbcTemplate conn , String orderId ) { List execResults = conn . query ( "" select * from orderitem where orderid = ? "" , new Object [ ] { orderId } , new BeanPropertyRowMapper ( List . class ) ) ; return execResults ; }"
"Use the string matching to set SQL ( query all the information in the cars table based on $id$ ) . Use $conn$ to execute SQL, get all the query results, and return the query results.","public List findById ( JdbcTemplate conn , String id ) { List cars = conn . query ( "" select * from cars where id = ? "" , new Object [ ] { id } , new BeanPropertyRowMapper ( List . class ) ) ; return cars ; }"
"Set SQL ( query all columns in the tablesModel table based on $col$ and $func_length$ ) , execute SQL based on $conn$, get the first piece of data, and return the 0th element of the data.","public Object getNaForAColumn ( JdbcTemplate conn , String col , String func_length ) { List qs = conn . query ( "" select * from tablesModel where col = ? and func_length = ? "" , new Object [ ] { col , func_length } , new BeanPropertyRowMapper ( List . class ) ) ; return JSONObject . parseObject ( qs . get ( 0 ) . toString ( ) ) . get ( 0 ) ; }"
connect with the acquisition method of $engine$ execute SQL ( query the sanic_polls column of sanic_polls based on $id$ )  get all the data and finally return the query result.,"public List prepareDb ( DataSource engine , String id ) { JdbcTemplate conn = new JdbcTemplate ( engine ) ; List res = conn . query ( "" select sanic_polls from sanic_polls where id = ? "" , new Object [ ] { id } , new BeanPropertyRowMapper ( List . class ) ) ; return res ; }"
"Use for loop to iterate through each element in $items$, set up SQL ( query all the information in the 'table' table based on 'item' which is every piece of the result after iteration ) , use $conn$ to execute the SQL and get all the query results, store the obtained query results in a list, and finally return the list.","public List getMasterData ( JdbcTemplate conn , List items ) { List to_return = new ArrayList ( ) ; for ( Object item : items ) { List results = conn . query ( "" select * from table where item = ? "" , new Object [ ] { item } , new BeanPropertyRowMapper ( List . class ) ) ; to_return . add ( results ) ; } return to_return ; }"
